Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Acceleration,v^2 (m^2/s^4),F_lost (N)
2023-07-22 14:09:34.319,10670,74.44444444444444,7,100,False,12,car,15.32,0 days 00:23:47.284000,936.451111111111,6.48656898656904,5541.975308641975,941.2186336850109
2023-07-22 14:09:34.599,10820,76.11111111111111,7,100,False,12,car,15.6,0 days 00:23:47.564000,957.762222222222,4.825431634642179,5792.901234567902,2268.4288352177946
2023-07-22 14:10:36.040,11438,61.94444444444444,5,100,False,14,car,77.041,0 days 00:24:49.005000,4207.805833333337,7.204861111111029,3837.114197530864,2168.527783966186
2023-07-22 14:10:36.280,11812,63.61111111111111,5,100,False,14,car,77.281,0 days 00:24:49.245000,4223.072500000005,4.671717171717063,4046.373456790123,4316.998682496673
2023-07-22 14:10:36.480,10417,64.16666666666667,5,100,False,12,car,77.481,0 days 00:24:49.445000,4235.905833333339,6.057098765431704,4117.361111111111,2136.7874875488287
2023-07-22 14:10:36.640,10630,65.55555555555556,6,100,False,12,car,77.641,0 days 00:24:49.605000,4246.394722222228,6.076388888888488,4297.530864197531,2112.378106968318
2023-07-22 14:10:36.800,10933,66.11111111111111,6,100,False,12,car,77.801,0 days 00:24:49.765000,4256.972500000005,4.484953703703738,4370.679012345679,3575.392711976317
2023-07-22 14:10:37.280,11282,69.72222222222221,6,100,False,12,car,78.281,0 days 00:24:50.245000,4290.4391666666725,6.134259259259437,4861.188271604937,2049.385804137378
2023-07-22 14:10:37.480,11470,70.83333333333333,6,100,False,12,car,78.481,0 days 00:24:50.445000,4304.605833333339,4.398148148148209,5017.36111111111,3495.47118291934
2023-07-22 14:10:37.640,11490,71.38888888888889,6,100,False,12,car,78.641,0 days 00:24:50.605000,4316.028055555561,3.7808641975308603,5096.373456790123,3964.5697292789587
2023-07-22 14:10:37.840,11070,72.22222222222221,6,100,False,12,car,78.841,0 days 00:24:50.805000,4330.472500000005,4.16666666666688,5216.049382716048,3305.7670635895665
2023-09-02 14:38:53.378,11421,89.72222222222221,8,100,False,14,car,1.44,0 days 00:53:53.267000,139.48666666666668,1.8939393939393838,8050.077160493825,4045.4565784482684
2023-09-02 14:38:54.258,11621,91.38888888888889,8,100,False,12,car,2.32,0 days 00:53:54.147000,219.9088888888889,0.35072951739613245,8351.929012345678,5320.451457886439
2023-09-02 14:38:54.458,11597,91.38888888888889,8,100,False,12,car,2.52,0 days 00:53:54.347000,238.1866666666667,0.8267195767195972,8351.929012345678,4913.790571140364
2023-09-02 14:38:54.818,11639,92.22222222222221,8,100,False,12,car,2.88,0 days 00:53:54.707000,271.38666666666666,1.5432098765431874,8504.938271604937,4288.599232107709
2023-09-02 14:38:55.178,11735,92.5,8,100,False,12,car,3.24,0 days 00:53:55.067000,304.68666666666667,1.4393399810066398,8556.25,4403.885844593318
2023-09-02 14:38:55.338,11698,92.77777777777777,8,100,False,12,car,3.4,0 days 00:53:55.227000,319.5311111111111,1.4467592592592524,8607.716049382714,4363.3666306232035
2023-09-02 14:38:55.658,11792,93.05555555555556,8,100,False,12,car,3.72,0 days 00:53:55.547000,349.3088888888889,1.3020833333333712,8659.336419753086,4511.415985333302
2023-09-02 14:38:55.978,11811,93.61111111111111,8,100,False,12,car,4.04,0 days 00:53:55.867000,379.2644444444444,0.810185185185162,8763.04012345679,4895.460579263675
2023-09-02 14:38:56.258,11940,93.61111111111111,8,100,False,12,car,4.32,0 days 00:53:56.147000,405.4755555555555,1.1047979797979224,8763.04012345679,4711.744841159416
2023-09-02 14:38:56.418,11942,93.88888888888889,8,100,False,12,car,4.48,0 days 00:53:56.307000,420.49777777777774,1.1574074074074048,8815.123456790123,4652.366023212801
2023-09-02 14:38:56.738,11874,93.88888888888889,8,100,False,12,car,4.8,0 days 00:53:56.627000,450.5422222222222,0.4340277777777999,8815.123456790123,5220.809554621941
2023-09-02 14:38:57.058,11884,94.16666666666667,8,100,False,12,car,5.12,0 days 00:53:56.947000,480.6755555555555,0.9362031186319655,8867.361111111111,4792.227104278832
2023-09-02 14:38:57.337,11933,94.44444444444444,8,100,False,12,car,5.399,0 days 00:53:57.226000,507.02555555555546,0.41570742179084164,8919.753086419752,5230.753957795954
2023-09-02 14:38:57.537,11960,94.44444444444444,8,100,False,12,car,5.599,0 days 00:53:57.426000,525.9144444444444,0.3338675213675515,8919.753086419752,5311.2970443237555
2023-09-02 14:38:57.857,11979,94.72222222222221,8,100,False,12,car,5.919,0 days 00:53:57.746000,556.2255555555555,1.033399470899468,8972.299382716048,4723.1491049598935
2023-09-02 14:38:58.097,11962,95.0,8,100,False,12,car,6.159,0 days 00:53:57.986000,579.0255555555556,1.504629629629619,9025.0,4307.812802495135
2023-09-02 14:38:58.257,12069,95.27777777777777,8,100,False,12,car,6.319,0 days 00:53:58.146000,594.27,1.0433984483236713,9077.854938271605,4723.993851856368
2023-09-02 14:38:58.498,12093,95.27777777777777,8,100,False,12,car,6.56,0 days 00:53:58.387000,617.2319444444445,0.4589007708010229,9077.854938271605,5220.243035687046
2023-09-02 14:38:58.778,12162,95.55555555555556,8,100,False,12,car,6.84,0 days 00:53:58.667000,643.9875000000001,0.8695144724557053,9130.864197530864,4895.017223675717
2023-09-02 14:38:59.178,12055,95.83333333333333,8,100,False,12,car,7.24,0 days 00:53:59.067000,682.3208333333333,0.26041666666662877,9184.027777777777,5335.016041449307
2023-09-02 14:38:59.418,12039,95.83333333333333,8,100,False,12,car,7.48,0 days 00:53:59.307000,705.3208333333333,-0.372023809523796,9184.027777777777,5852.573856513447
2023-09-02 14:38:59.738,12038,95.55555555555556,8,100,False,12,car,7.8,0 days 00:53:59.627000,735.8986111111111,-0.9341931216931414,9130.864197530864,6334.828241237865
2023-09-02 14:39:38.778,11610,71.94444444444444,6,100,False,14,car,46.84,0 days 00:54:38.667000,3062.0858333333335,6.365740740740847,5176.003086419752,1837.8818786213906
2023-09-02 14:39:39.018,10564,73.88888888888889,6,100,False,12,car,47.08,0 days 00:54:38.907000,3079.819166666667,6.365740740740847,5459.567901234567,1025.754796613669
2023-09-02 14:39:39.258,10811,75.0,7,100,False,12,car,47.32,0 days 00:54:39.147000,3097.8191666666667,5.1346801346801385,5625.0,2099.3982784377067
2023-09-02 14:39:39.458,10968,76.11111111111111,7,100,False,12,car,47.52,0 days 00:54:39.347000,3113.0413888888893,5.088141025640965,5792.901234567902,2136.1918234625246
2023-09-02 14:39:39.778,11201,77.5,7,100,False,12,car,47.84,0 days 00:54:39.667000,3137.8413888888895,4.141865079365118,6006.25,2940.3085424065216
2023-09-02 14:39:40.058,11369,78.61111111111111,7,100,False,12,car,48.12,0 days 00:54:39.947000,3159.852500000001,4.595182980599716,6179.706790123458,2568.215664759479
2023-09-02 14:39:40.418,11536,80.55555555555556,7,100,False,12,car,48.48,0 days 00:54:40.307000,3188.852500000001,4.607583774250429,6489.197530864198,2495.3553961997304
2023-09-02 14:39:40.618,11514,81.38888888888889,7,100,False,12,car,48.68,0 days 00:54:40.507000,3205.1302777777782,4.166666666666572,6624.151234567901,2784.68164496026
2023-09-02 14:39:40.818,10716,82.22222222222221,7,100,False,12,car,48.88,0 days 00:54:40.707000,3221.574722222223,3.3249158249157347,6760.493827160492,2991.7621496442657
2023-09-02 14:39:41.058,10742,82.77777777777777,8,100,False,12,car,49.12,0 days 00:54:40.947000,3241.44138888889,2.7006172839506704,6852.160493827159,3485.1906003612116
2023-09-02 14:39:41.538,10894,84.44444444444444,8,100,False,12,car,49.6,0 days 00:54:41.427000,3281.9747222222227,3.4722222222221433,7130.864197530864,2811.1653497661473
2023-09-02 14:39:41.778,11048,85.27777777777777,8,100,False,12,car,49.84,0 days 00:54:41.667000,3302.4413888888894,3.31790123456787,7272.299382716048,2963.3113970676263
2023-09-02 14:39:42.138,11052,86.38888888888889,8,100,False,12,car,50.2,0 days 00:54:42.027000,3333.5413888888893,2.15159069325739,7463.04012345679,3859.8597359146943
2023-09-02 14:39:42.298,11052,86.66666666666667,8,100,False,12,car,50.36,0 days 00:54:42.187000,3347.4080555555556,2.18704906204907,7511.111111111112,3812.3341615761947
2023-09-02 14:39:42.578,11206,87.5,8,100,False,12,car,50.64,0 days 00:54:42.467000,3371.9080555555556,2.86044973544972,7656.25,3277.4842388148277
2023-09-02 14:39:42.778,11340,88.05555555555556,8,100,False,12,car,50.84,0 days 00:54:42.667000,3389.519166666667,3.163580246913625,7753.780864197531,3057.384225976518
2023-09-02 14:39:42.938,11303,88.61111111111111,8,100,False,12,car,51.0,0 days 00:54:42.827000,3403.6969444444444,3.273809523809632,7851.929012345679,2911.836187024839
2023-09-02 14:39:43.338,11458,89.72222222222221,8,100,False,12,car,51.4,0 days 00:54:43.227000,3439.585833333333,1.7650462962963331,8050.077160493825,4170.636323547727
2023-09-02 14:39:43.578,11500,90.0,8,100,False,12,car,51.64,0 days 00:54:43.467000,3461.1858333333334,2.0412457912458137,8100.0,3944.5908080807903
2023-09-02 14:39:43.778,11581,90.55555555555556,8,100,False,12,car,51.84,0 days 00:54:43.667000,3479.2969444444448,2.711004273504244,8200.308641975309,3393.5705283289003
2023-09-02 14:39:44.098,11645,91.38888888888889,8,100,False,12,car,52.16,0 days 00:54:43.987000,3508.5413888888893,2.273478835978864,8351.929012345678,3736.15866097037
2023-09-02 14:39:44.378,11774,91.94444444444444,8,100,False,12,car,52.44,0 days 00:54:44.267000,3534.285833333334,1.5389702889702903,8453.78086419753,4373.739271151639
2023-09-02 14:39:44.618,11685,92.22222222222221,8,100,False,12,car,52.68,0 days 00:54:44.507000,3556.4191666666666,1.0030864197530605,8504.938271604937,4758.913499315803
2023-09-02 14:39:44.978,11744,92.5,8,100,False,12,car,53.04,0 days 00:54:44.867000,3589.7191666666663,0.8956128747795162,8556.25,4859.473066005074
2023-09-02 14:39:45.258,11801,92.77777777777777,8,100,False,12,car,53.32,0 days 00:54:45.147000,3615.6969444444444,2.0337301587301226,8607.716049382714,3925.1729375953155
2023-09-02 14:39:45.458,11898,93.33333333333333,8,100,False,12,car,53.52,0 days 00:54:45.347000,3634.3636111111114,1.6203703703702956,8711.11111111111,4280.713451164084
2023-09-02 14:39:45.738,11879,93.33333333333333,8,100,False,12,car,53.8,0 days 00:54:45.627000,3660.496944444445,0.8101851851851336,8711.11111111111,4944.18356129634
2023-09-02 14:39:46.058,11889,93.88888888888889,8,100,False,12,car,54.12,0 days 00:54:45.947000,3690.5413888888893,0.5787037037037521,8815.123456790123,5107.778880482099
